term;document_corpus;value
many;19.txt_adboard_data;0.0013340565728719757
miss;6.txt_adboard_data;0.009588650432204325
detaildetail;19.txt_adboard_data;0.004313091831247744
panelpanel;18.txt_adboard_data;0.01175181033767186
utilize;29.txt_adboard_data;0.00383598714794477
thin;24.txt_adboard_data;0.0030045081445827736
mention;4.txt_adboard_data;0.016873882045499233
available;5.txt_adboard_data;0.019692824537247904
simple;40.txt_adboard_data;0.012944834621195065
drove;25.txt_adboard_data;0.006294189943566624
patient;2.txt_adboard_data;0.0019362200305045412
groupgroup;26.txt_adboard_data;0.01476980384422671
practicepractice;32.txt_adboard_data;0.005105547102249456
card;11.txt_adboard_data;0.022160676085052525
niche;24.txt_adboard_data;0.0030045081445827736
members;31.txt_adboard_data;0.005913269530696162
incinc;25.txt_adboard_data;0.006294189943566624
insightfulinsightful;35.txt_adboard_data;0.014591424570745712
especially;24.txt_adboard_data;0.0018829107650359363
radiologyradiology;31.txt_adboard_data;0.004646807517145173
patient;8.txt_adboard_data;0.00227198927949196
fall;32.txt_adboard_data;0.01016978076142883
require;28.txt_adboard_data;0.006052335277868415
duoconnect;31.txt_adboard_data;0.002719479873306145
time;31.txt_adboard_data;0.0010293071215090536
still;24.txt_adboard_data;0.0015548645610649295
texturetexture;5.txt_adboard_data;0.006889744094071073
agree;27.txt_adboard_data;0.002431756302132781
choice;15.txt_adboard_data;0.04377427371223714
drugsdrugs;34.txt_adboard_data;0.011321866057025329
meeting;17.txt_adboard_data;0.013073044200195776
see;29.txt_adboard_data;0.0029417971880280197
materialsmaterials;9.txt_adboard_data;0.015658441784647894
workwork;24.txt_adboard_data;0.005648732295107808
interventional;26.txt_adboard_data;0.006433627354063263
officeoffice;33.txt_adboard_data;0.0187180512513492
meetings;34.txt_adboard_data;0.007095358858489077
depend;14.txt_adboard_data;0.031793946169940655
bag;0.txt_adboard_data;0.016504764740908034
much;23.txt_adboard_data;0.005006940589914144
unless;6.txt_adboard_data;0.01917730086440865
gi;27.txt_adboard_data;0.011783459362524583
limited;9.txt_adboard_data;0.007829220892323947
focused;24.txt_adboard_data;0.0018829107650359363
successful;3.txt_adboard_data;0.030204248861443628
symptomssymptoms;4.txt_adboard_data;0.016873882045499233
thus;13.txt_adboard_data;0.014314809886940108
good;22.txt_adboard_data;0.0013796607417068212
us;18.txt_adboard_data;0.0038881816991022384
someone;4.txt_adboard_data;0.006500775713922953
ashlyn;12.txt_adboard_data;0.011661049369506299
used;32.txt_adboard_data;0.013289664584908458
greatgreat;9.txt_adboard_data;0.007829220892323947
listener;40.txt_adboard_data;0.03406946850187439
carrying;28.txt_adboard_data;0.013753970617423363
initiate;33.txt_adboard_data;0.009955957283389565
rn;19.txt_adboard_data;0.002854042780293397
part;28.txt_adboard_data;0.005616101812474402
well;34.txt_adboard_data;0.0018979561382499754
smoother;16.txt_adboard_data;0.0049779786416947825
juice;5.txt_adboard_data;0.03444872047035536
covid;21.txt_adboard_data;0.009538023383542694
procedure;25.txt_adboard_data;0.0015948870245161466
track;2.txt_adboard_data;0.020429373265907796
point;28.txt_adboard_data;0.003724155057785547
maintain;13.txt_adboard_data;0.007157404943470054
comments;21.txt_adboard_data;0.004403748922496103
call;32.txt_adboard_data;0.006470749486452029
obviously;40.txt_adboard_data;0.0277103200563703
want;31.txt_adboard_data;0.0018902544875635497
duopa;26.txt_adboard_data;0.008179090818837224
clinical;33.txt_adboard_data;0.0047390399936970366
first;35.txt_adboard_data;0.008539429553859876
continue;29.txt_adboard_data;0.014180398526499355
candidates;30.txt_adboard_data;0.008151585658789552
nothingnothing;19.txt_adboard_data;0.003508042841050363
example;36.txt_adboard_data;0.009269313454934836
else;8.txt_adboard_data;0.0035558100925659544
established;30.txt_adboard_data;0.004075792829394776
meetingmeeting;1.txt_adboard_data;0.008252757821221337
familiarityfamiliarity;16.txt_adboard_data;0.0049779786416947825
jr;28.txt_adboard_data;0.015586178920520055
ignore;32.txt_adboard_data;0.012503609652203056
llistening;31.txt_adboard_data;0.005713187794929704
use;3.txt_adboard_data;0.017342335523254742
determine;28.txt_adboard_data;0.027507941234846726
level;31.txt_adboard_data;0.005713187794929704
give;26.txt_adboard_data;0.003707451074249605
also;27.txt_adboard_data;0.0029794340353836235
alerted;5.txt_adboard_data;0.020669232282213217
end;16.txt_adboard_data;0.0031196752085582
intake;13.txt_adboard_data;0.007157404943470054
something;21.txt_adboard_data;0.004403748922496103
complete;13.txt_adboard_data;0.0033435710277494365
tom;19.txt_adboard_data;0.009832661837702174
provider;13.txt_adboard_data;0.0029115294239722925
encouraging;9.txt_adboard_data;0.02223695848325933
agree;28.txt_adboard_data;0.0023056652346147848
use;13.txt_adboard_data;0.002739705453910702
agree;23.txt_adboard_data;0.0016689801966380479
lot;28.txt_adboard_data;0.007117824435097233
hugehuge;6.txt_adboard_data;0.011789117672077168
blessed;27.txt_adboard_data;0.014506140885563703
happy;36.txt_adboard_data;0.006179542303289889
use;34.txt_adboard_data;0.001762432471875482
test;26.txt_adboard_data;0.006393544689575056
without;1.txt_adboard_data;0.00933104109153147
simplesimple;33.txt_adboard_data;0.014021232053813395
given;6.txt_adboard_data;0.01220198474588097
actually;30.txt_adboard_data;0.006731392635643618
good;18.txt_adboard_data;0.0036587205745263166
responsive;31.txt_adboard_data;0.0035804272393606417
good;16.txt_adboard_data;0.001549806570442783
simple;13.txt_adboard_data;0.0033435710277494365
gastro-j;29.txt_adboard_data;0.008717305320902131
estimateestimate;21.txt_adboard_data;0.015219557650427493
basis;16.txt_adboard_data;0.004048826925126491
recipe;0.txt_adboard_data;0.016504764740908034
strawberry;5.txt_adboard_data;0.006889744094071073
kitkit;13.txt_adboard_data;0.015489388862791205
diabetes;13.txt_adboard_data;0.006196587151744546
opportunityopportunity;29.txt_adboard_data;0.014180398526499355
completed;30.txt_adboard_data;0.005289710833878043
palate;5.txt_adboard_data;0.02755897637628429
contactcontact;25.txt_adboard_data;0.004432135217010505
immediate;23.txt_adboard_data;0.007010616026906697
joined;31.txt_adboard_data;0.022852751179718817
sinemet;31.txt_adboard_data;0.005713187794929704
early;36.txt_adboard_data;0.008466134790644286
othersothers;19.txt_adboard_data;0.011387669163933602
important;7.txt_adboard_data;0.010754237513248853
diane;4.txt_adboard_data;0.01037310633157628
circumstancecircumstance;26.txt_adboard_data;0.009079638304900509
proceduralist;26.txt_adboard_data;0.0032168136770316315
etc;8.txt_adboard_data;0.00804080546313789
office;24.txt_adboard_data;0.0026442241505250357
malnutrition;13.txt_adboard_data;0.008799933807356181
put;16.txt_adboard_data;0.0020326373852119148
one;39.txt_adboard_data;0.0064670251635163675
pleaseplease;11.txt_adboard_data;0.019722692420206925
pull;19.txt_adboard_data;0.005405987701705963
membersmembers;26.txt_adboard_data;0.0051445822842792355
might;4.txt_adboard_data;0.006864052608470991
partpart;32.txt_adboard_data;0.007835951870654603
glue;25.txt_adboard_data;0.006294189943566624
conditionsconditions;8.txt_adboard_data;0.00851086035149956
stepstep;25.txt_adboard_data;0.005119364213804004
one;21.txt_adboard_data;0.008825899096110451
easy;13.txt_adboard_data;0.008377544633407558
re-usable;0.txt_adboard_data;0.016504764740908034
homes;34.txt_adboard_data;0.011321866057025329
endend;16.txt_adboard_data;0.0035053080134533486
infusion;18.txt_adboard_data;0.008275189171000626
shown;13.txt_adboard_data;0.008799933807356181
difficulty;22.txt_adboard_data;0.008862940493327705
needles;3.txt_adboard_data;0.030204248861443628
clinic;36.txt_adboard_data;0.0019319776709338285
electively;24.txt_adboard_data;0.006009016289165547
shop;2.txt_adboard_data;0.023597069423002832
notified;26.txt_adboard_data;0.009079638304900509
internal;32.txt_adboard_data;0.01016978076142883
pdpd;24.txt_adboard_data;0.0030045081445827736
trytry;8.txt_adboard_data;0.006429745314805829
rnrn;26.txt_adboard_data;0.003995429156539052
parties;29.txt_adboard_data;0.007090199263249677
willing;31.txt_adboard_data;0.0035804272393606417
sit;1.txt_adboard_data;0.026337390544002182
think;28.txt_adboard_data;0.0014450347583133084
procedureprocedure;34.txt_adboard_data;0.004011209737518101
patientspatients;30.txt_adboard_data;0.0054706599832250865
within;40.txt_adboard_data;0.016217081813293528
l-dopa;19.txt_adboard_data;0.003508042841050363
play;23.txt_adboard_data;0.007010616026906697
someonesomeone;8.txt_adboard_data;0.007990709787734753
find;9.txt_adboard_data;0.004892606362348719
everyevery;26.txt_adboard_data;0.009079638304900509
center;36.txt_adboard_data;0.0028220449302147617
none;10.txt_adboard_data;0.015940410259622784
like;35.txt_adboard_data;0.0016728320614388104
difficult;9.txt_adboard_data;0.00904318828186935
nice;40.txt_adboard_data;0.012944834621195065
initially;3.txt_adboard_data;0.02614959778036198
typist;17.txt_adboard_data;0.029708576533634463
started;31.txt_adboard_data;0.002956634765348081
meals;13.txt_adboard_data;0.018589761455233635
end;18.txt_adboard_data;0.007364802865773472
useuse;9.txt_adboard_data;0.004539962543018229
insurancesinsurances;36.txt_adboard_data;0.00545311610382424
saying;24.txt_adboard_data;0.009774837819237419
would;40.txt_adboard_data;0.0023862959311595922
great;19.txt_adboard_data;0.0038243916785511874
boluses;24.txt_adboard_data;0.0030045081445827736
leakage;25.txt_adboard_data;0.006294189943566624
physician;25.txt_adboard_data;0.004432135217010505
family;19.txt_adboard_data;0.004106067172239244
patientpatient;3.txt_adboard_data;0.020110437312041953
patientspatients;32.txt_adboard_data;0.0010517666163035436
karl;27.txt_adboard_data;0.005511667866055711
reassured;21.txt_adboard_data;0.015219557650427493
recommendationsrecommendations;5.txt_adboard_data;0.005603756746093437
small;5.txt_adboard_data;0.007807547882264221
redundantredundant;35.txt_adboard_data;0.017939961674900036
good;24.txt_adboard_data;0.0037416042121369455
dedicated;18.txt_adboard_data;0.009558306601722666
may;18.txt_adboard_data;0.006814934745097944
planeplane;23.txt_adboard_data;0.009955957283389565
patientspatients;16.txt_adboard_data;0.002931129752406256
usually;24.txt_adboard_data;0.0014301471825639116
providers;13.txt_adboard_data;0.0023827532360239283
team;36.txt_adboard_data;0.01420063529192576
lifestyle;13.txt_adboard_data;0.02639980142206854
number;21.txt_adboard_data;0.009538023383542694
wallwall;32.txt_adboard_data;0.012503609652203056
succinct;10.txt_adboard_data;0.02813312171745688
either;11.txt_adboard_data;0.005574901669092955
concerning;32.txt_adboard_data;0.012503609652203056
programs;29.txt_adboard_data;0.005463093205597224
using;29.txt_adboard_data;0.008298882242483542
prolong;22.txt_adboard_data;0.008862940493327705
way;2.txt_adboard_data;0.010278724952390135
doors;19.txt_adboard_data;0.004313091831247744
also;39.txt_adboard_data;0.006871487505028897
scheduling;20.txt_adboard_data;0.006988409445368192
10-20;21.txt_adboard_data;0.015219557650427493
program;31.txt_adboard_data;0.00567076346269065
surveysurvey;0.txt_adboard_data;0.009351707352312033
thinkthink;21.txt_adboard_data;0.005392118007811218
ask;0.txt_adboard_data;0.005847452417359721
np;11.txt_adboard_data;0.007490092871394045
added;19.txt_adboard_data;0.004313091831247744
dayday;27.txt_adboard_data;0.015014160917783225
looking;13.txt_adboard_data;0.03717952291046727
tend;16.txt_adboard_data;0.0025761562968850574
frequent;26.txt_adboard_data;0.005690165539326203
local;38.txt_adboard_data;0.01902784749976488
research;4.txt_adboard_data;0.025310823068248847
significantly;9.txt_adboard_data;0.013935794644218067
make;24.txt_adboard_data;0.0014245286774240966
overalloverall;35.txt_adboard_data;0.014591424570745712
great;6.txt_adboard_data;0.0026133343136766447
fact;34.txt_adboard_data;0.009208612457757203
ideaidea;16.txt_adboard_data;0.0031196752085582
particular;22.txt_adboard_data;0.011108724131667863
kit;1.txt_adboard_data;0.025017499533869895
deployed;19.txt_adboard_data;0.004313091831247744
ever;22.txt_adboard_data;0.011108724131667863
changeschanges;28.txt_adboard_data;0.017239094115440126
calculator;11.txt_adboard_data;0.02559682106902002
neuro;29.txt_adboard_data;0.009022594354348604
issues;19.txt_adboard_data;0.003277553945900725
capacity;9.txt_adboard_data;0.011118479241629665
using;5.txt_adboard_data;0.0032795211830222533
troubleshoottroubleshoot;19.txt_adboard_data;0.004313091831247744
shift;19.txt_adboard_data;0.004313091831247744
particular;30.txt_adboard_data;0.004075792829394776
notificationsnotifications;8.txt_adboard_data;0.014184767252499267
prevention;4.txt_adboard_data;0.02074621266315256
options;13.txt_adboard_data;0.012566316950111334
stabilizedstabilized;30.txt_adboard_data;0.00650362883836131
nurse;34.txt_adboard_data;0.019655757385775286
voiced;23.txt_adboard_data;0.009955957283389565
counseled;23.txt_adboard_data;0.009955957283389565
site;8.txt_adboard_data;0.005333715138848932
found;8.txt_adboard_data;0.0046148584967828305
hit;3.txt_adboard_data;0.030204248861443628
samples;4.txt_adboard_data;0.010736383226124318
question;35.txt_adboard_data;0.005548901977018217
proof;14.txt_adboard_data;0.03909023228109798
karlkarl;20.txt_adboard_data;0.006427861518723616
meals;11.txt_adboard_data;0.011080338042526262
clinic;30.txt_adboard_data;0.027649950134625654
insurance;36.txt_adboard_data;0.010252324694204482
frequently;33.txt_adboard_data;0.0062393504171164
specific;30.txt_adboard_data;0.0020115984400048527
barriers;13.txt_adboard_data;0.007157404943470054
patient;33.txt_adboard_data;0.002657760470826609
submitted;16.txt_adboard_data;0.014933935925084348
adam;24.txt_adboard_data;0.0030045081445827736
review;31.txt_adboard_data;0.002956634765348081
parikh;24.txt_adboard_data;0.014662256728856128
participating;7.txt_adboard_data;0.026337390544002182
agree;19.txt_adboard_data;0.003615154549047572
connect;27.txt_adboard_data;0.011798534711501416
clinician;8.txt_adboard_data;0.004993523376698158
either;13.txt_adboard_data;0.006235435042208234
enrollment;16.txt_adboard_data;0.01991191456677913
covidcovid;34.txt_adboard_data;0.007095358858489077
patient;4.txt_adboard_data;0.0020768393623288935
closure;39.txt_adboard_data;0.03345560420454331
consultation;28.txt_adboard_data;0.007793089460260028
knows;4.txt_adboard_data;0.007304356921888821
makes;18.txt_adboard_data;0.006081685435051433
post;32.txt_adboard_data;0.028338507128218282
role;34.txt_adboard_data;0.006415043153262827
increased;20.txt_adboard_data;0.013503898424379301
clinicclinic;27.txt_adboard_data;0.008219274040117998
elective;20.txt_adboard_data;0.010983363222343136
procedural;36.txt_adboard_data;0.0044352788342795334
think;2.txt_adboard_data;0.001016040064439045
willingwilling;30.txt_adboard_data;0.01951088651508393
less;34.txt_adboard_data;0.004301789553994701
towardstowards;19.txt_adboard_data;0.004313091831247744
things;9.txt_adboard_data;0.004892606362348719
support;8.txt_adboard_data;0.0016417337465073323
karlkarl;25.txt_adboard_data;0.0029960371485576176
jobjob;21.txt_adboard_data;0.009538023383542694
goodgood;33.txt_adboard_data;0.005152312593770115
works;35.txt_adboard_data;0.01016489929599134
